Running for COO Matrix Size 2048 x 2048
Running for Vector Size  2048
For each PPN we made 5 time measurements and each value presented on the following table are the median of them.

PPN, Total Time BCast,		Total Time MPI_Send,	Total Time MPI_Recv,	Computation Total Time, Slowest Process Time
2, 0.293016433716, 4.986047744751, 3.174543380737, 1.646757125854, 4.988908767700
4, 0.408887863159, 6.361961364746, 10.450363159180, 2.100944519043, 6.364107131958
6, 0.149011611938, 5.565166473389, 14.817237854004, 1.804351806641, 5.568027496338
8, 0.149011611938, 5.594015121460, 20.539522171021, 1.810789108276, 5.597829818726
10, 0.170946121216, 6.396055221558, 27.167797088623, 1.852273941040, 6.402015686035
12, 0.172853469849, 7.028818130493, 35.505533218384, 1.894474029541, 7.030963897705
14, 0.186920166016, 7.386922836304, 43.677806854248, 1.928091049194, 7.392883300781
16, 0.202894210815, 7.436037063599, 52.120685577393, 1.829862594604, 7.444143295288
18, 0.237941741943, 8.118152618408, 69.486856460571, 2.937793731689, 8.129119873047
20, 0.241041183472, 8.766889572144, 83.539009094238, 3.089904785156, 8.795022964478
22, 0.269889831543, 8.713006973267, 91.519355773926, 2.829551696777, 8.731842041016
24, 0.296115875244, 9.663105010986, 116.808891296387, 3.089189529419, 9.665012359619
26, 0.347137451172, 9.281158447266, 115.749835968018, 3.039360046387, 9.319067001343
28, 0.318050384521, 43.529033660889, 497.282505035400, 3.135681152344, 43.570995330811
30, 15.689134597778, 41.197061538696, 536.156415939331, 3.203153610229, 41.227102279663
32, 0.293016433716, 14.352083206177, 414.090156555176, 3.338098526001, 21.240949630737
34, 0.389099121094, 41.284084320068, 724.958181381226, 3.265380859375, 42.920827865601
36, 0.382900238037, 47.945976257324, 508.975267410278, 3.236770629883, 49.554824829102
38, 0.404119491577, 54.701805114746, 767.753839492798, 3.187894821167, 54.725885391235
40, 0.395059585571, 110.469818115234, 2379.361152648926, 2.961635589600, 111.940860748291
42, 0.332117080688, 81.281900405884, 1133.440494537354, 3.008842468262, 82.725048065186
44, 0.363111495972, 88.250875473022, 1566.877841949463, 3.065347671509, 88.294982910156
46, 0.335931777954, 103.816986083984, 2336.824417114258, 3.065586090088, 113.602876663208
48, 0.365018844604, 69.975852966309, 1229.619741439819, 3.091096878052, 80.765962600708
50, 0.372886657715, 103.149890899658, 2038.452625274658, 3.129005432129, 103.217840194702
52, 0.347137451172, 83.549022674561, 1879.071712493896, 3.232240676880, 86.519002914429
54, 0.353097915649, 200.598001480103, 5939.272642135620, 3.164291381836, 203.438997268677
56, 0.366926193237, 131.736040115356, 4042.609214782715, 3.196716308594, 134.731769561768
58, 0.339031219482, 360.204935073853, 14734.651327133179, 3.197908401489, 383.588075637817
60, 0.324010848999, 166.877031326294, 6091.384172439575, 3.263235092163, 178.941965103149
62, 0.394821166992, 114.066839218140, 3764.615058898926, 3.481626510620, 128.888130187988
64, 0.354051589966, 114.495038986206, 2842.991113662720, 3.425598144531, 116.235017776489
